"","Year","State","State ANSI","category","measurement","Value","use","chemical_name","chemical_num"
"2882",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","DIAZINON",57801
"2883",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","EMAMECTIN BENZOATE",122806
"2884",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","ETOXAZOLE",107091
"2885",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","FENBUTATIN-OXIDE",104601
"2886",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.397"," INSECTICIDE","FENPROPATHRIN",127901
"2887",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.128"," INSECTICIDE","FENPYROXIMATE",129131
"2888",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.105"," INSECTICIDE","FLONICAMID",128016
"2889",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.234"," INSECTICIDE","FLUPYRADIFURONE",122304
"2890",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.212"," INSECTICIDE","HEXYTHIAZOX",128849
"2891",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.63"," INSECTICIDE","IMIDACLOPRID",129099
"2892",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897
"2893",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","3.062"," INSECTICIDE","MALATHION",57701
"2894",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.214"," INSECTICIDE","METHOXYFENOZIDE",121027
"2895",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","1.091"," INSECTICIDE","NALED",34401
"2896",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","NEEM OIL",25006
"2897",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","10.762"," INSECTICIDE","NEEM OIL",NA
"2898",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.119"," INSECTICIDE","NOVALURON",124002
"2899",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PIPERONYL BUTOXIDE",67501
"2900",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","POTASSIUM SALTS",79021
"2901",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.137"," INSECTICIDE","PYRETHRINS",69001
"2902",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","PYRIPROXYFEN",129032
"2903",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.083"," INSECTICIDE","SPINETORAM",110007
"2904",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.104"," INSECTICIDE","SPINOSAD",110003
"2905",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.319"," INSECTICIDE","SPIROMESIFEN",24875
"2906",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","SPIROTETRAMAT",392201
"2907",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," INSECTICIDE","SULFOXAFLOR",5210
"2908",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.086"," INSECTICIDE","THIAMETHOXAM",60109
"2909",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
"2910",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," OTHER","AUREOBASIDIUM PULLULANS DSM 14940",46010
"2911",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," OTHER","AUREOBASIDIUM PULLULANS DSM 14941",36010
"2912",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(NA)"," OTHER","BT KURSTAKI SA-12",6518
"2913",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","CAPRIC ACID",128955
"2914",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","CAPRYLIC ACID",128919
"2915",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","256.687"," OTHER","CHLOROPICRIN",81501
"2916",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","85.17"," OTHER","DICHLOROPROPENE",29001
"2917",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.129"," OTHER","FLUTRIAFOL",128940
"2918",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","GLIOCLADIUM VIRENS",129000
"2919",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","IRON PHOSPHATE",34903
"2920",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","METALDEHYDE",53001
"2921",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","METAM-POTASSIUM",39002
"2922",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","METAM-SODIUM",39003
"2923",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","PAECILOMYCES FUMOSOR",115002
"2924",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","(D)"," OTHER","POTASSIUM SILICATE",72606
"2925",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","LB / ACRE / YEAR, AVG","0.307"," OTHER","REYNOUTRIA SACHALINE",55809
"2926",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," FUNGICIDE","AZOXYSTROBIN",128810
"2927",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082
"2928",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482
"2929",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BACILLUS PUMILUS",6485
"2930",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.4"," FUNGICIDE","BACILLUS SUBTILIS",6479
"2931",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BLAD",30006
"2932",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","BORAX DECAHYDRATE",11102
"2933",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","BOSCALID",128008
"2934",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","3.4"," FUNGICIDE","CAPTAN",81301
"2935",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","COPPER HYDROXIDE",23401
"2936",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","COPPER OCTANOATE",23306
"2937",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," FUNGICIDE","CYFLUFENAMID",555550
"2938",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," FUNGICIDE","CYPRODINIL",288202
"2939",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
"2940",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.7"," FUNGICIDE","FENHEXAMID",90209
"2941",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," FUNGICIDE","FLUDIOXONIL",71503
"2942",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," FUNGICIDE","FLUOPYRAM",80302
"2943",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," FUNGICIDE","FLUXAPYROXAD",138009
"2944",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
"2945",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","IPRODIONE",109801
"2946",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
"2947",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," FUNGICIDE","MEFENOXAM",113502
"2948",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","MYCLOBUTANIL",128857
"2949",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," FUNGICIDE","PENTHIOPYRAD",90112
"2950",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," FUNGICIDE","POLYOXIN D ZINC SALT",230000
"2951",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," FUNGICIDE","POTASSIUM BICARBON.",73508
"2952",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2"," FUNGICIDE","PROPICONAZOLE",122101
"2953",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.8"," FUNGICIDE","PYRACLOSTROBIN",99100
"2954",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," FUNGICIDE","PYRIMETHANIL",288201
"2955",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," FUNGICIDE","QUINOLINE",55459
"2956",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," FUNGICIDE","STREPTOMYCES LYDICUS",6327
"2957",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.6"," FUNGICIDE","SULFUR",77501
"2958",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.5"," FUNGICIDE","TETRACONAZOLE",120603
"2959",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," FUNGICIDE","THIOPHANATE-METHYL",102001
"2960",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.1"," FUNGICIDE","THIRAM",79801
"2961",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," FUNGICIDE","TRIFLOXYSTROBIN",129112
"2962",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," FUNGICIDE","TRIFLUMIZOLE",128879
"2963",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," HERBICIDE","FLUMIOXAZIN",129034
"2964",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","GLYPHOSATE ISO. SALT",103601
"2965",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","GLYPHOSATE POT. SALT",103613
"2966",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","NAPROPAMIDE",103001
"2967",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1"," HERBICIDE","OXYFLUORFEN",111601
"2968",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," HERBICIDE","PENDIMETHALIN",108501
"2969",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," HERBICIDE","SULFENTRAZONE",129081
"2970",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," INSECTICIDE","ABAMECTIN",122804
"2971",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","ACEQUINOCYL",6329
"2972",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," INSECTICIDE","ACETAMIPRID",99050
"2973",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.9"," INSECTICIDE","AZADIRACHTIN",121701
"2974",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","BIFENAZATE",586
"2975",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.7"," INSECTICIDE","BIFENTHRIN",128825
"2976",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","BT KURSTAK ABTS-1857",6523
"2977",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.3"," INSECTICIDE","BT KURSTAKI ABTS-351",6522
"2978",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," INSECTICIDE","BT KURSTAKI SA-11",6519
"2979",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BT SUB AIZAWAI GC-91",6426
"2980",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BUPROFEZIN",275100
"2981",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534
"2982",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CARBARYL",56801
"2983",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","CHLORANTRANILIPROLE",90100
"2984",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CHLORPYRIFOS",59101
"2985",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329
"2986",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","CYANTRANILIPROLE",90098
"2987",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","CHEMICAL",NA
"2988",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","DIAZINON",57801
"2989",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","EMAMECTIN BENZOATE",122806
"2990",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","ETOXAZOLE",107091
"2991",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","FENBUTATIN-OXIDE",104601
"2992",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," INSECTICIDE","FENPROPATHRIN",127901
"2993",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","FENPYROXIMATE",129131
"2994",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","FLONICAMID",128016
"2995",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," INSECTICIDE","FLUPYRADIFURONE",122304
"2996",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","HEXYTHIAZOX",128849
"2997",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","IMIDACLOPRID",129099
"2998",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897
"2999",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.7"," INSECTICIDE","MALATHION",57701
"3000",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","METHOXYFENOZIDE",121027
"3001",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","NALED",34401
"3002",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","NEEM OIL",25006
"3003",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.7"," INSECTICIDE","NEEM OIL",NA
"3004",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.6"," INSECTICIDE","NOVALURON",124002
"3005",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PIPERONYL BUTOXIDE",67501
"3006",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","POTASSIUM SALTS",79021
"3007",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","2.5"," INSECTICIDE","PYRETHRINS",69001
"3008",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","PYRIPROXYFEN",129032
"3009",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","SPINETORAM",110007
"3010",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.2"," INSECTICIDE","SPINOSAD",110003
"3011",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.3"," INSECTICIDE","SPIROMESIFEN",24875
"3012",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","SPIROTETRAMAT",392201
"3013",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," INSECTICIDE","SULFOXAFLOR",5210
"3014",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," INSECTICIDE","THIAMETHOXAM",60109
"3015",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","ACIBENZOLAR-S-METHYL",61402
"3016",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","AUREOBASIDIUM PULLULANS DSM 14940",46010
"3017",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","AUREOBASIDIUM PULLULANS DSM 14941",36010
"3018",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","BT KURSTAKI SA-12",6518
"3019",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","CAPRIC ACID",128955
"3020",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","CAPRYLIC ACID",128919
"3021",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," OTHER","CHLOROPICRIN",81501
"3022",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1"," OTHER","DICHLOROPROPENE",29001
"3023",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.1"," OTHER","FLUTRIAFOL",128940
"3024",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","GLIOCLADIUM VIRENS",129000
"3025",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","IRON PHOSPHATE",34903
"3026",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","METALDEHYDE",53001
"3027",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","METAM-POTASSIUM",39002
"3028",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","METAM-SODIUM",39003
"3029",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","PAECILOMYCES FUMOSOR",115002
"3030",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","(D)"," OTHER","POTASSIUM SILICATE",72606
"3031",2018,"CALIFORNIA","06"," BEARING - APPLICATIONS ","NUMBER, AVG","1.4"," OTHER","REYNOUTRIA SACHALINE",55809
"3032",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","10"," FUNGICIDE","AZOXYSTROBIN",128810
"3033",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082
"3034",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","14"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482
"3035",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BACILLUS PUMILUS",6485
"3036",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","1"," FUNGICIDE","BACILLUS SUBTILIS",6479
"3037",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BLAD",30006
"3038",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","BORAX DECAHYDRATE",11102
"3039",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","9"," FUNGICIDE","BOSCALID",128008
"3040",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","41"," FUNGICIDE","CAPTAN",81301
"3041",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","COPPER HYDROXIDE",23401
"3042",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","COPPER OCTANOATE",23306
"3043",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","6"," FUNGICIDE","CYFLUFENAMID",555550
"3044",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","30"," FUNGICIDE","CYPRODINIL",288202
"3045",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","DIFENOCONAZOLE",128847
"3046",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","9"," FUNGICIDE","FENHEXAMID",90209
"3047",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","30"," FUNGICIDE","FLUDIOXONIL",71503
"3048",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","32"," FUNGICIDE","FLUOPYRAM",80302
"3049",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","14"," FUNGICIDE","FLUXAPYROXAD",138009
"3050",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","FOSETYL-AL",123301
"3051",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","IPRODIONE",109801
"3052",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","ISOFETAMID",270000
"3053",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","8"," FUNGICIDE","MEFENOXAM",113502
"3054",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","18"," FUNGICIDE","MYCLOBUTANIL",128857
"3055",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","20"," FUNGICIDE","PENTHIOPYRAD",90112
"3056",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","15"," FUNGICIDE","POLYOXIN D ZINC SALT",230000
"3057",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","12"," FUNGICIDE","POTASSIUM BICARBON.",73508
"3058",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","12"," FUNGICIDE","PROPICONAZOLE",122101
"3059",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","21"," FUNGICIDE","PYRACLOSTROBIN",99100
"3060",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","10"," FUNGICIDE","PYRIMETHANIL",288201
"3061",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","23"," FUNGICIDE","QUINOLINE",55459
"3062",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","(D)"," FUNGICIDE","STREPTOMYCES LYDICUS",6327
"3063",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","64"," FUNGICIDE","SULFUR",77501
"3064",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","19"," FUNGICIDE","TETRACONAZOLE",120603
"3065",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","4"," FUNGICIDE","THIOPHANATE-METHYL",102001
"3066",2018,"CALIFORNIA","06"," BEARING - TREATED ","PCT OF AREA BEARING, AVG","13"," FUNGICIDE","THIRAM",79801
